session_id,user_id,channel_id,channel_name,show_name,genre,timestamp,duration_minutes,region,subscription_type,device,platform,is_live,ads_watched,ad_revenue,engagement_score,buffer_count,completion_percentage
SID386418,U16005,CH045,Zee Bangla,Show_122,Entertainment,2025-07-24 23:19:26,139,East,Free,Smart TV,iOS,True,5,250.22,0.8,2,38.79
SID418298,U49849,CH015,Star Sports Select 2,Show_37,Sports,2025-07-29 15:05:33,53,East,Basic,Tablet,Roku,False,5,650.44,0.51,1,33.44
SID189153,U41532,CH035,KTV,Show_185,Movies,2025-07-28 15:43:04,147,Northeast,Basic,Tablet,iOS,False,3,553.92,0.36,2,57.99
SID301112,U59058,CH037,Zee Telugu,Show_101,Music,2025-07-30 05:29:44,33,Pan-India,Basic,Smart TV,FireTV,True,2,80.73,0.69,3,53.18
SID345632,U48953,CH047,DD Sahyadri,Show_79,Music,2025-07-25 19:09:51,36,West,Basic,Tablet,Android,False,5,557.79,0.74,3,56.43
SID344134,U39338,CH025,Republic Bharat,Show_12,News,2025-07-29 18:01:29,13,East,Basic,Smart TV,FireTV,True,0,0.0,0.48,1,49.06
SID221579,U35158,CH029,Zee News,Show_60,News,2025-07-26 23:40:10,56,East,Premium,Mobile,Android,False,5,831.52,0.59,2,71.47
SID820754,U59831,CH017,Sony Sports Ten 2,Show_19,News,2025-07-25 23:19:49,84,South,Free,Tablet,Web,False,4,748.79,0.72,3,35.0
SID260286,U49009,CH030,India Today,Show_78,News,2025-07-26 06:58:45,93,Central,Premium,Tablet,FireTV,False,5,914.35,0.7,0,34.88
SID815294,U49954,CH013,Star Sports 3,Show_99,Music,2025-07-24 20:37:35,2,Central,Free,Smart TV,Web,True,3,130.21,0.29,0,95.76
SID289139,U13829,CH013,Star Sports 3,Show_20,News,2025-07-30 22:29:30,83,Central,Basic,Smart TV,Web,True,1,177.01,0.44,3,68.02
SID406749,U37426,CH022,ABP News,Show_122,News,2025-07-28 15:32:17,167,West,Free,Laptop,Roku,True,2,362.4,0.9,0,85.34
SID196020,U25487,CH002,Colors TV,Show_119,Entertainment,2025-07-27 19:06:54,166,Pan-India,Premium,Smart TV,iOS,False,5,359.79,0.2,2,62.19
SID296520,U51900,CH038,ETV Telugu,Show_90,Entertainment,2025-07-30 13:43:01,120,Central,Free,Tablet,Web,True,5,177.9,0.67,2,61.02
SID148251,U20623,CH001,Star Plus,Show_181,Entertainment,2025-07-28 11:34:18,44,Pan-India,Free,Tablet,Roku,True,1,28.6,0.36,0,97.3
SID387802,U35805,CH022,ABP News,Show_73,News,2025-07-31 10:59:11,109,East,Premium,Laptop,Android,False,2,48.26,0.42,3,74.71
SID893505,U37855,CH044,Zee Marathi,Show_43,Music,2025-07-27 16:05:16,38,East,Premium,Laptop,Android,True,2,333.13,0.27,2,64.96
SID996625,U42681,CH019,DD Sports,Show_180,Sports,2025-07-26 10:05:25,157,East,Free,Mobile,FireTV,False,3,359.61,0.58,1,57.2
SID740523,U58309,CH004,Zee TV,Show_170,Entertainment,2025-07-30 10:29:40,173,Pan-India,Premium,Smart TV,Roku,True,1,103.03,0.84,0,84.92
SID744335,U36393,CH044,Zee Marathi,Show_185,Entertainment,2025-07-25 13:21:44,136,Northeast,Premium,Mobile,Android,False,5,175.56,0.56,0,89.38
SID862099,U39591,CH047,DD Sahyadri,Show_175,Movies,2025-07-26 16:02:39,113,Northeast,Premium,Laptop,Roku,False,3,214.25,0.32,0,82.84
SID204599,U24105,CH024,News18 India,Show_72,Music,2025-07-27 12:35:48,50,Pan-India,Premium,Smart TV,Roku,True,2,63.51,0.65,2,96.71
SID711970,U49045,CH048,DD Bangla,Show_25,News,2025-07-30 05:33:30,153,Pan-India,Premium,Tablet,FireTV,True,4,694.25,0.83,3,76.99
SID749888,U25497,CH022,ABP News,Show_29,News,2025-07-29 18:18:17,64,Northeast,Premium,Mobile,iOS,False,1,90.07,0.89,1,31.78
SID787264,U38849,CH024,News18 India,Show_64,Sports,2025-07-27 18:15:31,149,East,Premium,Mobile,Android,True,2,148.86,0.64,3,60.3
SID701027,U19581,CH041,Surya TV,Show_132,Movies,2025-07-25 12:38:27,146,Northeast,Premium,Mobile,Roku,True,2,184.93,0.68,0,95.72
SID176955,U49127,CH023,India TV,Show_141,News,2025-07-25 08:47:09,63,South,Basic,Laptop,iOS,True,5,781.58,0.62,3,51.84
SID534746,U53054,CH035,KTV,Show_29,Movies,2025-07-30 19:55:04,166,East,Free,Smart TV,Web,True,0,0.0,1.0,0,72.4
SID358594,U12310,CH044,Zee Marathi,Show_153,Sports,2025-07-29 18:16:17,49,Pan-India,Basic,Laptop,Web,True,4,466.52,0.24,3,44.18
SID704918,U58574,CH035,KTV,Show_194,Movies,2025-07-30 22:03:15,120,South,Basic,Mobile,Android,False,4,786.86,0.81,3,20.22
SID797125,U52834,CH001,Star Plus,Show_101,Entertainment,2025-07-28 08:29:16,31,Northeast,Free,Laptop,Android,True,4,762.16,0.87,2,27.32
SID523999,U50068,CH043,Colors Kannada,Show_48,Entertainment,2025-07-26 16:30:46,15,South,Basic,Tablet,FireTV,False,1,111.19,0.44,1,80.47
SID538062,U46018,CH026,Times Now,Show_29,News,2025-07-25 09:22:10,76,Central,Basic,Tablet,iOS,True,1,93.1,0.75,1,50.39
SID977898,U42666,CH004,Zee TV,Show_193,Entertainment,2025-07-28 20:08:06,31,Central,Basic,Smart TV,FireTV,True,0,0.0,0.77,1,65.26
SID760125,U45094,CH022,ABP News,Show_2,News,2025-07-25 04:02:33,124,Pan-India,Basic,Tablet,Android,False,4,182.1,0.64,0,71.31
SID441537,U49449,CH039,Gemini TV,Show_44,Movies,2025-07-28 16:58:13,59,West,Basic,Tablet,Roku,False,5,890.66,0.74,0,74.37
SID938279,U56882,CH028,NDTV India,Show_32,News,2025-07-29 10:46:18,75,South,Premium,Smart TV,Roku,True,2,195.18,0.52,1,33.2
SID657325,U55685,CH042,Zee Kannada,Show_23,Movies,2025-07-29 18:33:20,129,Northeast,Premium,Tablet,Web,True,2,338.57,0.81,0,87.18
SID500771,U45890,CH007,Dangal TV,Show_162,Entertainment,2025-07-29 22:15:55,77,Central,Basic,Mobile,Roku,False,0,0.0,0.65,2,52.54
SID311966,U14123,CH014,Star Sports Select 1,Show_151,Kids,2025-07-25 21:53:22,25,Northeast,Basic,Tablet,iOS,True,3,412.6,0.27,3,53.03
SID920576,U11615,CH039,Gemini TV,Show_54,Kids,2025-07-27 02:19:34,10,Central,Free,Mobile,FireTV,False,1,66.18,0.45,1,24.65
SID706883,U21785,CH037,Zee Telugu,Show_81,Kids,2025-07-25 04:21:03,136,South,Premium,Mobile,Android,False,3,173.52,0.22,1,21.55
SID881545,U23417,CH002,Colors TV,Show_189,Entertainment,2025-07-25 07:54:45,154,South,Premium,Smart TV,iOS,True,3,82.44,0.81,1,58.39
SID907104,U36524,CH030,India Today,Show_156,Entertainment,2025-07-29 19:18:18,132,North,Premium,Laptop,Roku,False,5,331.34,0.38,0,23.35
SID495107,U33980,CH006,Sony SAB,Show_165,Sports,2025-07-29 23:17:00,1,East,Basic,Smart TV,Roku,False,2,313.16,0.92,0,58.86
SID520397,U30754,CH005,Star Bharat,Show_200,Kids,2025-07-26 12:33:19,71,Northeast,Free,Laptop,FireTV,True,2,161.43,0.68,1,67.9
SID243368,U21406,CH012,Star Sports 2,Show_181,Sports,2025-07-27 03:25:54,85,South,Free,Laptop,iOS,True,1,18.77,0.82,0,31.78
SID689801,U23665,CH008,Zee Anmol,Show_40,Music,2025-07-30 13:20:53,147,Northeast,Premium,Mobile,FireTV,False,1,69.69,0.24,3,90.44
SID934098,U31929,CH009,Colors Rishtey,Show_43,Entertainment,2025-07-28 07:52:30,98,Pan-India,Premium,Laptop,Web,False,3,527.96,0.73,2,52.87
SID708046,U34335,CH008,Zee Anmol,Show_130,Sports,2025-07-31 06:43:38,108,West,Premium,Mobile,iOS,True,1,194.55,0.5,0,98.56
SID849286,U57065,CH037,Zee Telugu,Show_124,Music,2025-07-28 05:32:57,176,Pan-India,Basic,Tablet,iOS,False,1,135.29,0.45,1,90.15
SID850972,U32390,CH036,Star Maa,Show_120,Entertainment,2025-07-27 22:40:44,88,North,Basic,Mobile,FireTV,True,5,164.56,0.24,1,34.23
SID718934,U58695,CH033,Colors Tamil,Show_171,Sports,2025-07-31 01:49:32,109,West,Premium,Tablet,FireTV,False,2,365.52,0.86,0,36.25
SID618651,U27739,CH018,Sony Sports Ten 3,Show_19,Sports,2025-07-28 03:25:41,116,Northeast,Basic,Tablet,Roku,True,2,345.12,0.84,0,38.34
SID701323,U11109,CH018,Sony Sports Ten 3,Show_184,Entertainment,2025-07-29 00:27:17,75,North,Basic,Laptop,Roku,False,4,714.73,0.74,2,59.73
SID348197,U38168,CH023,India TV,Show_71,Movies,2025-07-27 10:28:43,65,Northeast,Premium,Tablet,Web,True,3,82.16,0.46,3,92.9
SID156122,U45829,CH009,Colors Rishtey,Show_31,News,2025-07-25 17:33:28,117,South,Premium,Tablet,Android,False,5,633.09,0.66,1,29.03
SID493556,U59091,CH031,Sun TV,Show_103,Entertainment,2025-07-30 03:05:14,73,Central,Basic,Tablet,iOS,False,0,0.0,0.82,0,66.88
SID239203,U56314,CH012,Star Sports 2,Show_28,Movies,2025-07-25 09:54:40,161,East,Basic,Tablet,FireTV,False,1,171.78,0.98,1,95.98
SID278037,U32994,CH038,ETV Telugu,Show_26,Entertainment,2025-07-28 16:00:41,10,North,Basic,Mobile,iOS,False,0,0.0,0.95,3,71.67
SID680506,U25102,CH049,News18 Kerala,Show_142,Entertainment,2025-07-27 15:31:56,20,West,Free,Laptop,iOS,True,5,53.76,0.5,0,59.29
SID632285,U55651,CH008,Zee Anmol,Show_68,Movies,2025-07-26 20:39:12,88,Central,Basic,Mobile,iOS,False,1,183.18,0.54,0,89.44
SID415495,U46436,CH012,Star Sports 2,Show_59,Entertainment,2025-07-27 23:42:31,42,Pan-India,Free,Laptop,iOS,False,1,161.13,0.39,0,95.41
SID356430,U52451,CH012,Star Sports 2,Show_39,Entertainment,2025-07-24 21:20:31,138,South,Premium,Mobile,iOS,True,5,397.79,0.86,3,84.11
SID241207,U18162,CH026,Times Now,Show_175,News,2025-07-27 16:58:32,38,Central,Premium,Smart TV,Web,True,3,263.04,0.66,3,51.98
SID473057,U18368,CH027,CNN-News18,Show_188,News,2025-07-28 05:39:57,73,North,Free,Tablet,Android,True,2,268.31,0.36,2,70.9
SID293299,U40361,CH043,Colors Kannada,Show_55,Sports,2025-07-25 16:06:29,179,North,Premium,Laptop,iOS,False,2,355.73,0.67,3,35.3
SID734896,U50084,CH040,Asianet,Show_132,Entertainment,2025-07-31 01:58:43,11,Central,Premium,Smart TV,Web,True,2,105.17,0.33,1,80.46
SID409904,U23370,CH027,CNN-News18,Show_80,News,2025-07-28 02:53:41,38,Pan-India,Premium,Smart TV,Android,False,3,103.07,0.47,2,39.01
SID456797,U35181,CH033,Colors Tamil,Show_2,Movies,2025-07-26 03:17:59,128,North,Premium,Tablet,Roku,False,0,0.0,0.8,1,69.69
SID227350,U14117,CH049,News18 Kerala,Show_118,Entertainment,2025-07-25 10:38:42,9,North,Basic,Smart TV,Roku,True,0,0.0,0.93,2,21.9
SID409558,U24766,CH024,News18 India,Show_169,Entertainment,2025-07-27 00:52:30,14,South,Premium,Mobile,Web,True,2,52.36,0.2,1,45.76
SID483378,U28660,CH025,Republic Bharat,Show_100,News,2025-07-30 04:04:54,106,North,Basic,Smart TV,Roku,False,0,0.0,0.43,2,26.82
SID857631,U54584,CH035,KTV,Show_195,Movies,2025-07-30 03:32:27,83,West,Basic,Laptop,Android,True,4,763.59,0.93,3,38.76
SID956867,U24513,CH043,Colors Kannada,Show_136,Entertainment,2025-07-28 14:41:43,46,Northeast,Basic,Tablet,FireTV,True,4,214.44,0.8,2,75.23
SID430372,U10313,CH035,KTV,Show_136,Movies,2025-07-28 07:42:21,112,Central,Basic,Tablet,Android,True,0,0.0,0.41,3,33.25
SID445846,U27787,CH017,Sony Sports Ten 2,Show_189,News,2025-07-27 03:57:48,149,Central,Premium,Laptop,Android,False,2,109.7,0.51,1,54.97
SID818547,U30010,CH022,ABP News,Show_126,News,2025-07-29 00:11:44,67,North,Basic,Laptop,FireTV,True,0,0.0,0.97,2,51.91
SID889572,U15839,CH040,Asianet,Show_174,Entertainment,2025-07-28 13:16:17,143,Northeast,Basic,Mobile,iOS,True,3,398.01,0.79,1,54.92
SID467119,U55995,CH042,Zee Kannada,Show_199,Kids,2025-07-30 13:13:24,66,Pan-India,Premium,Tablet,Roku,False,0,0.0,0.3,0,50.22
SID509778,U26628,CH046,ETV Marathi,Show_73,Entertainment,2025-07-27 10:20:05,124,North,Basic,Mobile,Web,True,4,505.31,0.71,1,32.58
SID509738,U26431,CH004,Zee TV,Show_15,Entertainment,2025-07-30 12:17:24,36,Central,Free,Tablet,Roku,False,2,154.06,0.83,3,53.18
SID178916,U38944,CH037,Zee Telugu,Show_86,Sports,2025-07-25 07:15:15,134,North,Premium,Mobile,iOS,True,5,327.89,0.33,2,48.17
SID959234,U24072,CH016,Sony Sports Ten 1,Show_58,Sports,2025-07-25 09:01:53,16,West,Free,Laptop,iOS,True,3,433.35,0.45,0,52.28
SID655966,U26384,CH020,Eurosport India,Show_70,Entertainment,2025-07-29 15:34:25,60,North,Free,Smart TV,Roku,True,3,564.99,0.49,1,60.2
SID712862,U24657,CH005,Star Bharat,Show_176,Sports,2025-07-27 13:20:43,67,South,Basic,Mobile,Web,False,5,521.9,0.53,0,47.87
SID519093,U40571,CH030,India Today,Show_193,Movies,2025-07-31 14:59:38,164,South,Basic,Laptop,FireTV,True,2,28.78,0.61,2,38.54
SID663989,U44067,CH041,Surya TV,Show_158,Entertainment,2025-07-28 06:45:37,110,Northeast,Premium,Laptop,Android,False,1,28.66,0.36,0,45.97
SID246606,U42393,CH032,Star Vijay,Show_112,Entertainment,2025-07-29 19:32:06,128,West,Premium,Tablet,Roku,False,1,143.52,0.22,1,58.76
SID370789,U44846,CH047,DD Sahyadri,Show_113,Entertainment,2025-07-25 03:31:46,99,Pan-India,Basic,Tablet,Roku,False,1,185.07,0.99,0,37.5
SID625625,U23060,CH023,India TV,Show_92,Music,2025-07-26 15:22:16,176,West,Premium,Laptop,iOS,True,2,127.36,0.4,1,31.2
SID299211,U56677,CH003,Sony Entertainment Television,Show_90,Entertainment,2025-07-29 19:09:53,179,South,Premium,Smart TV,Android,False,0,0.0,0.92,2,63.53
SID287055,U19372,CH050,News18 Tamil Nadu,Show_129,Movies,2025-07-26 04:36:33,49,Pan-India,Premium,Mobile,Roku,False,3,190.61,0.26,3,62.6
SID591018,U33980,CH030,India Today,Show_130,Music,2025-07-27 20:04:25,51,North,Basic,Laptop,Android,True,3,398.21,0.93,1,87.46
SID790309,U44891,CH035,KTV,Show_191,Movies,2025-07-26 00:25:04,70,North,Basic,Laptop,FireTV,False,2,226.8,0.65,3,32.67
SID110857,U34957,CH013,Star Sports 3,Show_124,Entertainment,2025-07-28 03:22:17,63,West,Basic,Tablet,iOS,False,5,222.93,0.32,3,49.72
SID643319,U11477,CH029,Zee News,Show_12,News,2025-07-29 17:41:17,156,South,Free,Tablet,Roku,True,3,479.35,0.31,0,76.85
SID173010,U32038,CH012,Star Sports 2,Show_142,Music,2025-07-31 11:42:57,76,East,Basic,Laptop,FireTV,True,3,152.63,0.63,2,34.89
SID116903,U44036,CH048,DD Bangla,Show_172,Movies,2025-07-29 14:12:16,144,Central,Basic,Smart TV,Android,False,5,911.2,0.85,0,67.99
SID877086,U33306,CH047,DD Sahyadri,Show_185,Entertainment,2025-07-27 06:09:44,173,South,Free,Smart TV,Android,True,2,204.16,0.5,3,80.22
SID910205,U35965,CH048,DD Bangla,Show_79,Movies,2025-07-26 01:01:11,105,Pan-India,Premium,Mobile,FireTV,True,4,184.83,0.86,1,67.51
SID758913,U39744,CH048,DD Bangla,Show_10,News,2025-07-25 16:53:56,20,East,Basic,Mobile,Android,True,2,56.12,0.31,1,67.69
SID483752,U37279,CH007,Dangal TV,Show_116,Music,2025-07-30 23:19:47,111,Pan-India,Basic,Mobile,FireTV,True,3,531.7,0.85,1,62.13
SID570491,U58722,CH035,KTV,Show_129,Movies,2025-07-28 04:18:45,71,East,Free,Laptop,Android,False,3,563.27,0.92,1,86.97
SID981312,U58424,CH022,ABP News,Show_120,News,2025-07-29 01:13:14,115,North,Basic,Mobile,iOS,True,4,750.85,0.41,0,58.38
SID438865,U41027,CH028,NDTV India,Show_178,News,2025-07-25 00:20:15,6,South,Premium,Smart TV,FireTV,True,4,748.77,0.54,3,53.84
SID362888,U20115,CH039,Gemini TV,Show_165,Kids,2025-07-24 23:58:41,125,Pan-India,Free,Tablet,FireTV,False,5,713.02,0.8,1,93.06
SID313342,U34335,CH043,Colors Kannada,Show_128,Sports,2025-07-31 14:31:58,40,Northeast,Free,Smart TV,Roku,True,3,181.9,0.26,1,83.24
SID579732,U44401,CH010,DD National,Show_105,Entertainment,2025-07-29 08:34:03,158,North,Basic,Laptop,Roku,True,1,24.88,0.78,2,44.94
SID838694,U28256,CH039,Gemini TV,Show_70,Music,2025-07-27 09:41:20,54,South,Premium,Mobile,FireTV,True,2,146.0,0.65,1,92.52
SID934083,U14650,CH014,Star Sports Select 1,Show_18,News,2025-07-27 20:00:50,177,East,Basic,Laptop,iOS,False,2,105.36,0.46,0,38.85
SID729242,U13578,CH002,Colors TV,Show_47,Entertainment,2025-07-30 15:35:43,175,South,Premium,Mobile,Web,True,5,516.86,0.79,2,64.56
SID910111,U53485,CH021,Aaj Tak,Show_83,News,2025-07-26 12:49:50,71,Central,Basic,Mobile,Roku,True,2,41.93,0.85,2,77.21
SID830955,U55152,CH023,India TV,Show_110,Music,2025-07-27 04:57:28,105,West,Basic,Laptop,Roku,True,2,89.96,0.73,1,48.62
SID874413,U59134,CH031,Sun TV,Show_182,Entertainment,2025-07-30 12:04:51,43,Northeast,Basic,Mobile,Roku,True,0,0.0,0.85,3,67.53
SID273144,U16439,CH032,Star Vijay,Show_77,Entertainment,2025-07-25 09:42:34,98,Northeast,Free,Smart TV,FireTV,False,5,447.14,0.25,1,68.11
SID600858,U16730,CH007,Dangal TV,Show_8,Movies,2025-07-26 03:08:35,52,South,Basic,Tablet,FireTV,True,3,95.12,0.22,3,95.31
SID691002,U27429,CH042,Zee Kannada,Show_40,Entertainment,2025-07-28 13:56:41,139,Northeast,Premium,Tablet,Android,True,2,96.66,0.27,3,50.27
SID346968,U35107,CH043,Colors Kannada,Show_73,Kids,2025-07-25 08:35:23,57,Central,Basic,Tablet,Web,False,4,465.58,0.57,1,73.49
SID643948,U37854,CH013,Star Sports 3,Show_165,Music,2025-07-25 10:38:21,108,East,Premium,Smart TV,iOS,True,4,478.13,0.88,0,92.94
SID471345,U47293,CH003,Sony Entertainment Television,Show_7,Entertainment,2025-07-27 23:56:56,32,East,Basic,Laptop,iOS,True,2,56.23,0.42,3,87.48
SID424750,U56331,CH003,Sony Entertainment Television,Show_69,Entertainment,2025-07-30 05:34:33,48,West,Free,Mobile,Web,True,1,35.13,0.9,2,41.77
SID141671,U45189,CH031,Sun TV,Show_54,Entertainment,2025-07-27 01:36:10,10,South,Basic,Smart TV,Web,False,1,130.09,0.27,2,93.89
SID342455,U23060,CH010,DD National,Show_38,News,2025-07-28 11:00:03,142,South,Premium,Smart TV,Android,True,3,353.46,0.51,3,75.46
SID181525,U30549,CH017,Sony Sports Ten 2,Show_92,Movies,2025-07-29 04:33:23,60,South,Free,Tablet,Web,True,2,301.05,0.36,3,51.24
SID781549,U11600,CH009,Colors Rishtey,Show_113,News,2025-07-27 18:24:35,30,East,Free,Smart TV,Android,True,3,42.59,0.49,1,77.47
SID819453,U46120,CH001,Star Plus,Show_49,Entertainment,2025-07-28 18:51:07,48,East,Free,Mobile,Web,False,1,153.09,0.49,2,32.6
SID247300,U39937,CH050,News18 Tamil Nadu,Show_42,News,2025-07-27 17:26:23,161,West,Free,Smart TV,Web,False,0,0.0,0.28,0,63.46
SID435475,U15558,CH009,Colors Rishtey,Show_37,News,2025-07-27 23:26:21,85,Pan-India,Free,Laptop,Roku,False,2,93.14,0.46,0,94.07
SID909219,U15388,CH016,Sony Sports Ten 1,Show_180,Sports,2025-07-27 04:56:33,159,Central,Premium,Tablet,FireTV,False,2,376.91,0.85,3,74.47
SID463612,U22195,CH049,News18 Kerala,Show_86,News,2025-07-25 18:23:47,34,East,Free,Smart TV,Web,False,2,171.58,0.58,2,64.62
SID539196,U24543,CH002,Colors TV,Show_125,Entertainment,2025-07-29 21:31:12,171,North,Basic,Laptop,Roku,True,1,35.32,0.77,1,70.34
SID272731,U56939,CH042,Zee Kannada,Show_11,Sports,2025-07-30 09:05:42,111,South,Basic,Mobile,Android,True,1,159.43,0.49,1,69.19
SID124971,U26113,CH012,Star Sports 2,Show_36,Sports,2025-07-28 01:31:00,66,Pan-India,Free,Tablet,Roku,False,4,371.27,0.79,1,30.77
SID564651,U59476,CH017,Sony Sports Ten 2,Show_165,Movies,2025-07-30 07:58:58,176,Central,Basic,Laptop,FireTV,True,1,158.52,0.32,0,89.24
SID752864,U42535,CH005,Star Bharat,Show_30,Kids,2025-07-27 06:21:48,15,Northeast,Premium,Smart TV,Roku,False,2,371.92,0.64,0,75.32
SID328772,U20730,CH016,Sony Sports Ten 1,Show_104,Sports,2025-07-29 01:08:23,88,North,Basic,Laptop,Web,False,2,245.15,0.87,1,49.81
SID215547,U44898,CH020,Eurosport India,Show_103,Kids,2025-07-27 23:56:34,7,West,Free,Tablet,Roku,False,5,352.84,0.76,1,67.91
SID460143,U34042,CH024,News18 India,Show_182,Sports,2025-07-30 09:14:49,13,Central,Premium,Tablet,FireTV,True,0,0.0,0.31,0,55.87
SID374279,U17986,CH006,Sony SAB,Show_21,Kids,2025-07-27 10:22:39,35,North,Basic,Tablet,Android,True,3,589.36,0.59,2,58.7
SID353453,U36482,CH050,News18 Tamil Nadu,Show_168,Sports,2025-07-26 19:55:42,152,Northeast,Free,Laptop,Web,True,1,14.83,0.88,1,29.17
SID293378,U11129,CH045,Zee Bangla,Show_125,Entertainment,2025-07-28 07:23:27,100,Central,Free,Smart TV,iOS,True,0,0.0,0.46,1,28.27
SID442352,U29305,CH026,Times Now,Show_196,News,2025-07-29 10:03:29,33,South,Basic,Laptop,iOS,True,0,0.0,0.55,3,99.72
SID182692,U47811,CH028,NDTV India,Show_97,News,2025-07-29 22:20:05,154,North,Premium,Laptop,FireTV,False,3,305.76,0.63,3,93.99
SID649771,U19710,CH046,ETV Marathi,Show_139,Music,2025-07-26 14:20:08,55,Central,Basic,Laptop,Android,True,5,472.07,0.3,0,46.16
SID607381,U43338,CH010,DD National,Show_187,News,2025-07-30 09:58:18,115,East,Free,Tablet,Roku,True,5,256.7,0.72,2,98.63
SID519392,U26266,CH039,Gemini TV,Show_163,Sports,2025-07-25 10:48:02,137,West,Free,Laptop,Web,False,2,219.78,0.36,0,54.24
SID394693,U22106,CH045,Zee Bangla,Show_155,Entertainment,2025-07-29 22:50:26,6,Northeast,Free,Laptop,Android,True,2,396.3,0.33,0,43.29
SID681424,U45697,CH035,KTV,Show_161,Movies,2025-07-25 19:40:44,145,South,Free,Mobile,iOS,True,2,58.67,0.83,2,60.07
SID826411,U57995,CH020,Eurosport India,Show_1,Music,2025-07-29 18:34:46,15,West,Basic,Tablet,Web,False,4,269.48,0.74,0,75.33
SID451924,U31453,CH047,DD Sahyadri,Show_35,Kids,2025-07-27 07:36:17,171,South,Free,Tablet,Roku,False,2,269.21,0.94,0,75.29
SID247360,U37467,CH014,Star Sports Select 1,Show_167,News,2025-07-25 03:53:19,76,South,Premium,Tablet,FireTV,True,2,143.08,0.81,3,91.2
SID937056,U51772,CH002,Colors TV,Show_28,Entertainment,2025-07-26 19:03:40,55,Central,Basic,Mobile,Web,True,1,118.18,0.32,1,23.0
SID339450,U57463,CH005,Star Bharat,Show_41,News,2025-07-26 00:55:32,40,South,Free,Mobile,iOS,True,0,0.0,0.58,3,55.91
SID743348,U54113,CH005,Star Bharat,Show_95,News,2025-07-29 17:23:07,120,West,Free,Laptop,FireTV,True,3,89.67,0.42,1,57.18
SID697115,U39014,CH012,Star Sports 2,Show_111,Movies,2025-07-28 22:56:48,110,Northeast,Premium,Tablet,FireTV,False,3,441.1,0.65,1,73.27
SID952442,U43503,CH019,DD Sports,Show_24,Sports,2025-07-30 00:24:09,83,East,Free,Smart TV,iOS,False,0,0.0,0.51,3,98.22
SID213669,U31223,CH024,News18 India,Show_41,News,2025-07-29 11:00:30,54,East,Free,Laptop,Android,True,3,476.54,0.37,3,87.09
SID693959,U45141,CH035,KTV,Show_77,Movies,2025-07-31 15:47:59,171,South,Free,Laptop,Roku,False,2,232.7,0.88,2,80.63
SID668678,U21815,CH047,DD Sahyadri,Show_96,News,2025-07-26 06:07:52,30,Northeast,Premium,Smart TV,Web,True,0,0.0,0.86,1,50.75
SID935889,U46869,CH045,Zee Bangla,Show_113,Entertainment,2025-07-25 13:30:16,31,North,Free,Mobile,Android,True,0,0.0,0.69,1,47.6
SID866252,U31548,CH008,Zee Anmol,Show_132,Music,2025-07-27 16:00:18,79,Northeast,Basic,Laptop,iOS,False,3,487.41,0.45,0,21.93
SID412712,U42365,CH024,News18 India,Show_24,News,2025-07-25 18:41:33,136,North,Free,Mobile,Android,True,1,136.13,0.78,1,99.27
SID890512,U49532,CH050,News18 Tamil Nadu,Show_189,Entertainment,2025-07-29 21:34:33,77,Northeast,Free,Laptop,Android,False,0,0.0,0.6,2,76.75
SID129398,U18133,CH050,News18 Tamil Nadu,Show_25,Entertainment,2025-07-26 07:52:32,56,South,Premium,Tablet,iOS,True,1,134.37,0.53,3,46.02
SID111745,U55995,CH009,Colors Rishtey,Show_16,Entertainment,2025-07-28 05:52:33,61,Central,Free,Laptop,Web,False,3,492.1,0.72,3,55.85
SID940566,U50867,CH011,Star Sports 1,Show_187,Sports,2025-07-28 22:48:13,66,West,Free,Smart TV,Roku,True,0,0.0,0.94,3,83.97
SID746662,U43350,CH050,News18 Tamil Nadu,Show_96,Sports,2025-07-31 14:14:03,17,West,Premium,Smart TV,iOS,False,1,116.8,0.43,1,62.5
SID631208,U10497,CH024,News18 India,Show_157,Entertainment,2025-07-26 02:19:33,5,East,Free,Mobile,Roku,True,4,671.32,0.46,1,42.08
SID620518,U16142,CH046,ETV Marathi,Show_18,Entertainment,2025-07-27 10:46:25,19,Pan-India,Premium,Laptop,FireTV,True,0,0.0,0.82,1,49.96
